packet_count,byte_count,unique_ips,unique_ports,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_count,udp_count,icmp_count
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7778884073147875,-0.8636330646397211,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7786017110147561,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7747377009244051,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7792507835758649,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8118653060169239,-0.7135704291893564,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7767728138503817,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.803502744924904,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8052987877541291,-0.7733415188007701,-0.9751465936178806,-0.4850656192414649,-0.5317080243133001,-0.8001577204880961,-0.6583426113562394,-0.7984603082005924,-0.868649869937187,-0.12461119656980672
-0.8101472833254891,-0.7736660550813245,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8018302327065001,-0.6583426113562394,-0.8017225517979992,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7803291905914571,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8152103304537318,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.7697431535641553,-0.7032044957522051,-0.9751465936178806,-0.5155233903502853,-0.5317080243133001,-0.761689939464805,-0.6583426113562394,-0.7609445068304154,-0.9713798907218019,-0.12461119656980672
-0.7859048054686889,-0.7218315260215256,-0.8636330646397211,-0.4850656192414649,-0.580109033137978,-0.7767425494304406,-0.6031147935231224,-0.7772557248174489,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7787234121199639,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.7988341269923157,-0.7682672588308517,-0.7521195356615616,-0.5002945047958751,-0.580109033137978,-0.7917951593960763,-0.6031147935231224,-0.7919358210057791,-0.9713798907218019,-0.12461119656980672
-0.8085311181350359,-0.7729189455187981,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.8001577204880961,-0.6583426113562394,-0.8000914299992958,-0.9713798907218019,-0.12461119656980672
-0.7907533010400489,-0.7513068575856283,-1.08666012259604,-0.5002945047958751,-0.6285100419626559,-0.7817600860856525,-0.6583426113562394,-0.7837802120122623,-0.868649869937187,-0.12461119656980672
-0.8133796137063959,-0.7785476216346636,-1.08666012259604,-0.5002945047958751,-0.6285100419626559,-0.805175257143308,-0.6583426113562394,-0.8066159171941093,-0.868649869937187,-0.12461119656980672
-0.8149957788968493,-0.7786219945322906,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.806847769361712,-0.7135704291893564,-0.8066159171941093,-0.9713798907218019,-0.12461119656980672
-0.7956017966114091,-0.770366602895688,-1.08666012259604,-0.5002945047958751,-0.580109033137978,-0.7867776227408644,-0.7135704291893564,-0.787042455609669,-0.9713798907218019,-0.12461119656980672
-0.8004502921827691,-0.773912837877996,-1.08666012259604,-0.5002945047958751,-0.6285100419626559,-0.7901226471776723,-0.6583426113562394,-0.7919358210057791,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7797206850654176,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8118653060169239,-0.7135704291893564,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.7939856314209557,-0.7717492626743,-0.9751465936178806,-0.5002945047958751,-0.5317080243133001,-0.7867776227408644,-0.6583426113562394,-0.7854113338109656,-0.9713798907218019,-0.12461119656980672
-0.7907533010400489,-0.7592951829080247,-0.9751465936178806,-0.5002945047958751,-0.6285100419626559,-0.7800875738672486,-0.6583426113562394,-0.7821490902135589,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7785104351858501,-1.08666012259604,-0.5002945047958751,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7746667086130339,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7801534001061567,-0.8636330646397211,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.868649869937187,-0.12461119656980672
-0.8085311181350359,-0.7713334505648397,-0.8636330646397211,-0.5307522759046954,-0.580109033137978,-0.8018302327065001,-0.6583426113562394,-0.8017225517979992,-0.9713798907218019,-0.12461119656980672
-0.8166119440873025,-0.7793217758872361,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.8085202815801159,-0.7135704291893564,-0.8082470389928126,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7789397696403335,-1.1981736515741994,-0.5307522759046954,-0.604309537550317,-0.803502744924904,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8149957788968493,-0.7791223212981454,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.806847769361712,-0.6583426113562394,-0.8066159171941093,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7803291905914571,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8152103304537318,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7780844813176224,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8101472833254891,-0.7707046615212655,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8018302327065001,-0.6583426113562394,-0.8017225517979992,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7804914587317343,-1.1981736515741994,-0.5612100470135157,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7785983304285002,-1.1981736515741994,-0.5612100470135157,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7796801180303482,-1.1981736515741994,-0.5612100470135157,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.9713798907218019,-0.12461119656980672
-0.8149957788968493,-0.7791933136095166,-0.6406060066834022,-0.5002945047958751,-0.5317080243133001,-0.8101927937985199,-0.7135704291893564,-0.8082470389928126,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7786017110147561,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.7939856314209557,-0.7390319488909091,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.7851051105224605,-0.6583426113562394,-0.7854113338109656,-0.9713798907218019,-0.12461119656980672
-0.8020664573732225,-0.7408304207789814,-0.9751465936178806,-0.5002945047958751,-0.6285100419626559,-0.7917951593960763,-0.6583426113562394,-0.7935669428044824,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8166119440873025,-0.7721583136112488,-0.9751465936178806,-0.43937896257823444,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.3549997660141126,-0.12461119656980672
-0.8052987877541291,-0.7625202621960341,-0.9751465936178806,-0.34800564925177346,-0.580109033137978,-0.8152103304537318,-0.7135704291893564,-0.814771526187626,0.15865033790896177,-0.12461119656980672
-0.7762078143259687,-0.7226546987748068,-0.9751465936178806,-0.3936923059150039,-0.580109033137978,-0.7800875738672486,-0.7135704291893564,-0.7805179684148555,-0.14953972444488287,-0.12461119656980672
-0.7875209706591423,-0.7306227405796686,-0.8636330646397211,-0.43937896257823444,-0.6285100419626559,-0.7867776227408644,-0.6583426113562394,-0.7886735774083723,-0.4577297867987275,-0.12461119656980672
-0.8246927700395693,-0.7804137052478515,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.868649869937187,-0.12461119656980672
-0.8166119440873025,-0.7667527561882644,-1.1981736515741994,-0.4546078481326446,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.3549997660141126,-0.12461119656980672
-0.8004502921827691,-0.7617494885297174,-0.9751465936178806,-0.34800564925177346,-0.580109033137978,-0.8101927937985199,-0.7135704291893564,-0.809878160791516,0.15865033790896177,-0.12461119656980672
-0.7794401447068755,-0.7524731598438706,-0.6406060066834022,-0.3936923059150039,-0.580109033137978,-0.7851051105224605,-0.6583426113562394,-0.7854113338109656,-0.14953972444488287,-0.12461119656980672
-0.8052987877541291,-0.7627670449927056,-0.9751465936178806,-0.4089211914694141,-0.6285100419626559,-0.806847769361712,-0.6583426113562394,-0.8082470389928126,-0.25226974522949774,-0.12461119656980672
-0.8117634485159425,-0.76197936839511,-1.1981736515741994,-0.4089211914694141,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.04680970366026799,-0.12461119656980672
-0.8052987877541291,-0.7716038974653017,-0.8636330646397211,-0.4546078481326446,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.5604598075833424,8.024961059095553
-0.8133796137063959,-0.778091242490134,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8149957788968493,-0.7657656250015782,-1.08666012259604,-0.43937896257823444,-0.6285100419626559,-0.8135378182353278,-0.7135704291893564,-0.814771526187626,-0.4577297867987275,-0.12461119656980672
-0.8052987877541291,-0.7615939815619518,-0.8636330646397211,-0.3936923059150039,-0.580109033137978,-0.8101927937985199,-0.7135704291893564,-0.809878160791516,-0.14953972444488287,-0.12461119656980672
-0.8052987877541291,-0.7617799138060194,-0.8636330646397211,-0.3936923059150039,-0.6285100419626559,-0.8085202815801159,-0.6583426113562394,-0.809878160791516,-0.14953972444488287,-0.12461119656980672
-0.8085311181350359,-0.765677729758928,-0.7521195356615616,-0.3936923059150039,-0.580109033137978,-0.8118653060169239,-0.7135704291893564,-0.8115092825902193,-0.25226974522949774,-0.12461119656980672
-0.7794401447068755,-0.7149013241971868,-0.9751465936178806,-0.4546078481326446,-0.580109033137978,-0.7767425494304406,-0.7135704291893564,-0.7772557248174489,-0.5604598075833424,-0.12461119656980672
-0.7438845105169017,-0.6452443443969419,-0.7521195356615616,-0.42415007702382423,-0.580109033137978,-0.7399472806255535,-0.6583426113562394,-0.7413710452459751,-0.5604598075833424,-0.12461119656980672
-0.7891371358495956,-0.7707688926601253,-0.5290924777052427,-0.3632345348061836,-0.48330701548862226,-0.7884501349592684,-0.7135704291893564,-0.7854113338109656,-0.6631898283679573,-0.12461119656980672
-0.8069149529445825,-0.7773373717550961,-0.8636330646397211,-0.4850656192414649,-0.580109033137978,-0.7984852082696922,-0.6583426113562394,-0.7984603082005924,-0.9713798907218019,-0.12461119656980672
-0.8052987877541291,-0.7761643083243422,-0.8636330646397211,-0.5002945047958751,-0.6285100419626559,-0.7968126960512882,-0.6031147935231224,-0.7984603082005924,-0.9713798907218019,-0.12461119656980672
-0.8214604396586627,-0.7800925495535528,-0.8636330646397211,-0.5307522759046954,-0.6285100419626559,-0.8135378182353278,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7798085803080677,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8135378182353278,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7804238470066187,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.868649869937187,-0.12461119656980672
-0.8052987877541291,-0.7777531838645565,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.7968126960512882,-0.7135704291893564,-0.7968291864018892,-0.9713798907218019,-0.12461119656980672
-0.7810563098973289,-0.7093098345301349,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.7700525005568247,-0.6583426113562394,-0.7723623594213388,-0.9713798907218019,-0.12461119656980672
-0.8214604396586627,-0.7801128330710875,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8135378182353278,-0.7135704291893564,-0.8131404043889227,-0.9713798907218019,-0.12461119656980672
-0.8214604396586627,-0.7784867710820597,-0.9751465936178806,-0.5002945047958751,-0.6285100419626559,-0.8135378182353278,-0.685956520272798,-0.814771526187626,-0.868649869937187,-0.12461119656980672
-0.8020664573732225,-0.7692510094312822,-0.9751465936178806,-0.5155233903502853,-0.580109033137978,-0.7934676716144803,-0.6031147935231224,-0.7935669428044824,-0.9713798907218019,-0.12461119656980672
-0.8101472833254891,-0.7717864491231136,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8018302327065001,-0.6583426113562394,-0.8017225517979992,-0.9713798907218019,-0.12461119656980672
-0.6986318851842079,-0.473125175770411,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.6864268896366266,-0.7135704291893564,-0.6891751476874677,-0.9713798907218019,-0.12461119656980672
-0.7551976668500752,-0.638314142572603,-0.8636330646397211,-0.4850656192414649,-0.6285100419626559,-0.7449648172807654,-0.6583426113562394,-0.7478955324407884,-0.868649869937187,-0.12461119656980672
-0.8101472833254891,-0.7777329003470218,-0.5290924777052427,-0.43937896257823444,-0.5317080243133001,-0.806847769361712,-0.7135704291893564,-0.8049847953954059,-0.868649869937187,-0.12461119656980672
-0.8133796137063959,-0.7772122900636325,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.803502744924904,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8182281092777559,-0.7773779387901655,-0.9751465936178806,-0.46983673368705475,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.868649869937187,-0.12461119656980672
-0.8052987877541291,-0.7724693275467801,-0.9751465936178806,-0.5155233903502853,-0.580109033137978,-0.7968126960512882,-0.6031147935231224,-0.7968291864018892,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.778436062288223,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7804238470066187,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.868649869937187,-0.12461119656980672
-0.823076604849116,-0.7803291905914571,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8152103304537318,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.8052987877541291,-0.777925593763601,-0.9751465936178806,-0.5155233903502853,-0.580109033137978,-0.7968126960512882,-0.6031147935231224,-0.7968291864018892,-0.9713798907218019,-0.12461119656980672
-0.8149957788968493,-0.7793150147147245,-0.9751465936178806,-0.5155233903502853,-0.580109033137978,-0.806847769361712,-0.6583426113562394,-0.8066159171941093,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7787234121199639,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8149957788968493,-0.7793150147147245,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.806847769361712,-0.6583426113562394,-0.8066159171941093,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7803291905914571,-1.1981736515741994,-0.5307522759046954,-0.604309537550317,-0.8135378182353278,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.8149957788968493,-0.778933008467822,-0.6406060066834022,-0.5307522759046954,-0.580109033137978,-0.8101927937985199,-0.7135704291893564,-0.809878160791516,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8214604396586627,-0.7800486019322277,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8118653060169239,-0.7135704291893564,-0.8131404043889227,-0.9713798907218019,-0.12461119656980672
-0.8101472833254891,-0.7785408604621521,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.8018302327065001,-0.7135704291893564,-0.8017225517979992,-0.9713798907218019,-0.12461119656980672
-0.7939856314209557,-0.7757856826636954,-0.9751465936178806,-0.46983673368705475,-0.5317080243133001,-0.7867776227408644,-0.7135704291893564,-0.7854113338109656,-0.9713798907218019,-0.12461119656980672
-0.7778239795164221,-0.7726755433083824,-0.8636330646397211,-0.43937896257823444,-0.5317080243133001,-0.7700525005568247,-0.6031147935231224,-0.7691001158239321,-0.9713798907218019,-0.12461119656980672
-0.7939856314209557,-0.7368480901696783,-0.7521195356615616,-0.4850656192414649,-0.6285100419626559,-0.7851051105224605,-0.6583426113562394,-0.787042455609669,-0.868649869937187,-0.12461119656980672
-0.8036826225636757,-0.7779222131773452,-0.9751465936178806,-0.5002945047958751,-0.6285100419626559,-0.7934676716144803,-0.6031147935231224,-0.7951980646031858,-0.9713798907218019,-0.12461119656980672
-0.7988341269923157,-0.7770770666134015,-0.8636330646397211,-0.46983673368705475,-0.5317080243133001,-0.7917951593960763,-0.6031147935231224,-0.7903046992070757,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7778444596934624,-1.08666012259604,-0.5002945047958751,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7805624510431055,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8152103304537318,-0.7135704291893564,-0.8164026479863293,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8069149529445825,-0.7777227585882545,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.7984852082696922,-0.6031147935231224,-0.7984603082005924,-0.9713798907218019,-0.12461119656980672
-0.8182281092777559,-0.7796936403753714,-0.8636330646397211,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7804914587317343,-1.08666012259604,-0.5612100470135157,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7784225399432,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7803291905914571,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8152103304537318,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7787234121199639,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7799640872758333,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8101927937985199,-0.6583426113562394,-0.8115092825902193,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7776585274493948,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8182281092777559,-0.7783076000105036,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8085202815801159,-0.6583426113562394,-0.809878160791516,-0.9713798907218019,-0.12461119656980672
-0.823076604849116,-0.7788180685351256,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.765919849152572,-0.12461119656980672
